ACCESSION_NUMBER,NONDERIV_HOLDING_SK,SECURITY_TITLE,SECURITY_TITLE_FN,SHRS_OWND_FOLWNG_TRANS,SHRS_OWND_FOLWNG_TRANS_FN,VALU_OWND_FOLWNG_TRANS,VALU_OWND_FOLWNG_TRANS_FN,DIRECT_INDIRECT_OWNERSHIP,DIRECT_INDIRECT_OWNERSHIP_FN,NATURE_OF_OWNERSHIP,NATURE_OF_OWNERSHIP_FN,FILING_DATE,PERIOD_OF_REPORT,DATE_OF_ORIG_SUB,NO_SECURITIES_OWNED,NOT_SUBJECT_SEC16,FORM3_HOLDINGS_REPORTED,FORM4_TRANS_REPORTED,DOCUMENT_TYPE,ISSUERCIK,ISSUERNAME,ISSUERTRADINGSYMBOL,REMARKS,cik,ticker,sector,industry,filed_date
0001209191-20-061068,124318,Common Stock,,26166.0,,,,D,,,,02-DEC-2020,01-DEC-2020,,,0,,,4,56873,KROGER CO,KR,,0000056873,KR,,,2020-12-02
0001209191-20-061066,270367,Common Stock,,29760.0,,,,D,,,,02-DEC-2020,01-DEC-2020,,,0,,,4,56873,KROGER CO,KR,,0000056873,KR,,,2020-12-02
0001209191-20-061064,180205,Common Stock,,573.79,F2,,,I,,By ConocoPhillips Savings Plan,,02-DEC-2020,30-NOV-2020,,,0,,,4,1163165,CONOCOPHILLIPS,COP,,0001163165,COP,,,2020-12-02
0001209191-20-061062,172624,Common Stock,,133.0,,,,I,,By Mother,,02-DEC-2020,30-NOV-2020,,,0,,,4,1163165,CONOCOPHILLIPS,COP,,0001163165,COP,,,2020-12-02
0001209191-20-061062,172623,Common Stock,,133.0,,,,I,,By William L. Bullock Family Trust,,02-DEC-2020,30-NOV-2020,,,0,,,4,1163165,CONOCOPHILLIPS,COP,,0001163165,COP,,,2020-12-02
0001209191-20-061062,172622,Common Stock,,4665.73,F2,,,I,,By ConocoPhillips Savings Plan,,02-DEC-2020,30-NOV-2020,,,0,,,4,1163165,CONOCOPHILLIPS,COP,,0001163165,COP,,,2020-12-02
0001214659-20-010087,212233,Common Stock,,0.0,,,,D,,,,02-DEC-2020,02-DEC-2020,,0.0,,,,3,712770,ONE LIBERTY PROPERTIES INC,OLP,,0000712770,OLP,,,2020-12-02
0001437749-20-024708,205238,Common Stock,,67312.0,,,,I,,By: Star Equities LLC,,02-DEC-2020,01-DEC-2020,,,,,,4,1499961,"Net Element, Inc.",NETE,,0001499961,MULN,,,2020-12-02
0001209191-20-061054,192256,Common Stock - Direct,,9026.0,,,,D,,,,02-DEC-2020,30-NOV-2020,,,0,,,4,943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,WAB,"In connection with the consummation of certain transactions contemplated by that certain Share Purchase Agreement, dated as of October 6, 2015 (as amended, the ""Purchase Agreement""), among Financiere Faiveley S.A., a French societe anonyme (""FinF""), Famille Faiveley Participations S.A.S., a French societe par actions simplifee (""FFP""), Mr. Francois Faiveley and Mr. Erwan Faiveley (collectively, the ""Sellers""), Wabtec Corporation and FW Acquisition, LLC, on November 30, 2016, the Sellers received shares of common stock of Westinghouse Air Brake Technologies Corporation (""Wabtec""). Issarts Capital S.A., a public limited liability company organized under the laws of Luxembourg (""Issarts""), is the successor by merger to FinF and FFP.  Mr. Erwan Faiveley is the chairman of the board of directors of Issarts and has affiliations with entities that own a majority of the outstanding capital stock of Issarts.  All shares of common stock of Wabtec held by Issarts are indicated as beneficially owned indirectly by Mr. Erwan Faiveley in this report because of his affiliations with Issarts, and Mr. Erwan Faiveley disclaims beneficial ownership of such shares except to the extent of his pecuniary interest therein. Except as expressly indicated herein, Mr. Erwan Faiveley disclaims beneficial ownership of all the shares held by Issarts and this report shall not be deemed an admission that, for purposes of Section 16 of the Exchange Act or otherwise, that Mr. Erwan Faiveley, Issarts or any holder of capital stock of Issarts is the beneficial owner of shares of common stock of Wabtec.",0000943452,WAB,,,2020-12-02
0001209191-20-061050,235410,Common Stock,,147668.0,,,,I,,See footnote,F1,02-DEC-2020,01-DEC-2020,,,0,,,4,1122904,"NETGEAR, INC.",NTGR,,0001122904,NTGR,,,2020-12-02
0001209191-20-061050,235411,Common Stock,,278468.0,,,,I,,See footnote,F2,02-DEC-2020,01-DEC-2020,,,0,,,4,1122904,"NETGEAR, INC.",NTGR,,0001122904,NTGR,,,2020-12-02
0001690012-20-000008,224342,Class P Common Stock,,4800.0,,,,D,,,,02-DEC-2020,01-DEC-2020,,,0,,,4,1690012,"InPoint Commercial Real Estate Income, Inc.",,,0001690012,ICRP,,,2020-12-02
0001690012-20-000007,179986,Class P Common Stock,,10800.0,,,,D,,,,02-DEC-2020,01-DEC-2020,,,0,,,4,1690012,"InPoint Commercial Real Estate Income, Inc.",,,0001690012,ICRP,,,2020-12-02
0001225208-20-014089,160057,Common Stock,,8490.0,F2,,,I,,ESOP,,02-DEC-2020,30-NOV-2020,,,,,,4,720005,RAYMOND JAMES FINANCIAL INC,RJF,This Form 4 reports (i) the partial vestings of RSUs awarded to the reporting person and (ii) dispositions by the reporting person to the issuer to cover tax liability in connection with such vestings.,0000720005,RJF-PB,,,2020-12-02
0001225208-20-014089,160059,Common Stock,,1500.0,F3,,,I,,UTMA Custodian for Son GT,,02-DEC-2020,30-NOV-2020,,,,,,4,720005,RAYMOND JAMES FINANCIAL INC,RJF,This Form 4 reports (i) the partial vestings of RSUs awarded to the reporting person and (ii) dispositions by the reporting person to the issuer to cover tax liability in connection with such vestings.,0000720005,RJF-PB,,,2020-12-02
0001225208-20-014089,160058,Common Stock,,1500.0,F3,,,I,,UTMA Custodian for Daughter EC,,02-DEC-2020,30-NOV-2020,,,,,,4,720005,RAYMOND JAMES FINANCIAL INC,RJF,This Form 4 reports (i) the partial vestings of RSUs awarded to the reporting person and (ii) dispositions by the reporting person to the issuer to cover tax liability in connection with such vestings.,0000720005,RJF-PB,,,2020-12-02
0001186522-20-000004,186277,Common Shares of Beneficial Interest,,60637.0,,,,D,,,,02-DEC-2020,30-SEP-2020,,,0,0.0,0.0,5,1703079,XAI Octagon Floating Rate & Alternative Income Term Trust,XFLT,"Includes 4,395 shares acquired under the XFLT dividend reinvestment plan",0001703079,XFLT-PA,,,2020-12-02
0001443984-20-000292,208805,Common Shares,,276.0,,,,I,,By 401(K) Plan,,02-DEC-2020,16-NOV-2020,,,0,,,4,825542,SCOTTS MIRACLE-GRO CO,SMG,,0000825542,SMG,,,2020-12-02
0001443984-20-000290,205266,Common Shares,,49866.74,,,,I,,By 401(K) Plan,,02-DEC-2020,30-NOV-2020,,,0,,,4,825542,SCOTTS MIRACLE-GRO CO,SMG,,0000825542,SMG,,,2020-12-02
0001443984-20-000290,205267,Common Shares,,1814791.0,,,,I,,HPLP,F1,02-DEC-2020,30-NOV-2020,,,0,,,4,825542,SCOTTS MIRACLE-GRO CO,SMG,,0000825542,SMG,,,2020-12-02
0000899243-20-032473,266270,Common stock,,1392.0,,,,I,,Spouse,,02-DEC-2020,30-NOV-2020,,,0,,,4,1315399,"PARKE BANCORP, INC.",PKBK,,0001315399,PKBK,,,2020-12-02
0000899243-20-032473,266271,Common Stock,,1415.0,,,,I,,ITF,,02-DEC-2020,30-NOV-2020,,,0,,,4,1315399,"PARKE BANCORP, INC.",PKBK,,0001315399,PKBK,,,2020-12-02
0000899243-20-032473,266269,Common Stock,,41440.0,,,,I,,IRA,,02-DEC-2020,30-NOV-2020,,,0,,,4,1315399,"PARKE BANCORP, INC.",PKBK,,0001315399,PKBK,,,2020-12-02
0001690012-20-000006,124277,Class P Common Stock,,800.0,,,,D,,By Aspen Holdings Profit Sharing Plan,,02-DEC-2020,01-DEC-2020,,,0,,,4,1690012,"InPoint Commercial Real Estate Income, Inc.",,,0001690012,ICRP,,,2020-12-02
0001690012-20-000006,124278,Class P Common Stock,,4000.0,,,,I,,,,02-DEC-2020,01-DEC-2020,,,0,,,4,1690012,"InPoint Commercial Real Estate Income, Inc.",,,0001690012,ICRP,,,2020-12-02
0001209191-20-061043,209176,Common Stock,,810.0,,,,I,,By 401(k) Plan,,02-DEC-2020,30-NOV-2020,,,0,,,4,717954,UNIFIRST CORP,UNF,,0000717954,UNF,,,2020-12-02
0001209191-20-061042,184750,Common Stock,,68534.0,F3,,,I,,By LLC,,02-DEC-2020,30-NOV-2020,,,0,,,4,717954,UNIFIRST CORP,UNF,,0000717954,UNF,,,2020-12-02
0001720088-20-000022,132900,Common Stock,,5600.0,,,,D,,,,02-DEC-2020,02-DEC-2020,,,0,,,4,1092570,FULLNET COMMUNICATIONS INC,FULO,,0001092570,FULO,,,2020-12-02
0001127602-20-030267,182010,Common Stock,,4900.0,,,,I,,JJ KORALESKI & SF KORALESKI CO-TTEE KORALESKI LIVING TRUST U/A DTD 01/18/1991,,02-DEC-2020,30-NOV-2020,,,,,,4,916076,MARTIN MARIETTA MATERIALS INC,MLM,,0000916076,MLM,,,2020-12-02
0001127602-20-030267,182009,Common Stock,,2000.0,,,,I,,"SJK HOLDINGS & INVESTMENTS, LLC",,02-DEC-2020,30-NOV-2020,,,,,,4,916076,MARTIN MARIETTA MATERIALS INC,MLM,,0000916076,MLM,,,2020-12-02
0001271163-20-000074,129599,"Common Shares, Par Value $0.001",,6023.17,F1,,,I,,GPJ Retirement Partners,F4,02-DEC-2020,30-NOV-2020,,,0,,,4,1391437,Gabelli Healthcare & WellnessRx Trust,GRX,,0001391437,GRX,,,2020-12-02
0001271163-20-000074,129598,"Common Shares, Par Value $0.001",,10445.66,F1,,,I,,MJG IV Limited Partnership,F3,02-DEC-2020,30-NOV-2020,,,0,,,4,1391437,Gabelli Healthcare & WellnessRx Trust,GRX,,0001391437,GRX,,,2020-12-02
0001271163-20-000074,129597,"Common Shares, Par Value $0.001",,287056.0,F1,,,I,,"GGCP, Inc.",F2,02-DEC-2020,30-NOV-2020,,,0,,,4,1391437,Gabelli Healthcare & WellnessRx Trust,GRX,,0001391437,GRX,,,2020-12-02
0001179110-20-011527,146615,Chase Corporation Common Stock,,32574.0,,,,D,,Maria I. Chase Trust,,02-DEC-2020,01-DEC-2020,,,0,,,4,830524,CHASE CORP,CCF,,0000830524,,,,2020-12-02
0001179110-20-011527,146616,Chase Corporation Common Stock,,108477.0,F2,,,I,,,,02-DEC-2020,01-DEC-2020,,,0,,,4,830524,CHASE CORP,CCF,,0000830524,,,,2020-12-02
0001127602-20-030263,228042,Common Stock,,4250.0,,,,I,,By Ira,,02-DEC-2020,30-NOV-2020,,,,,,4,916076,MARTIN MARIETTA MATERIALS INC,MLM,,0000916076,MLM,,,2020-12-02
0001567619-20-020533,221951,"UMH Properties, Inc.,",,48000.0,,,,I,,Co-Manager of EWL Grandchildren Fund LLC,,02-DEC-2020,01-DEC-2020,,,0,,,4,752642,"UMH PROPERTIES, INC.",UMH,,0000752642,UMH-PD,,,2020-12-02
0001567619-20-020533,221950,"UMH Properties, Inc.",,16220.64,,,,I,,Sam Landy Family Ltd. Partnership,,02-DEC-2020,01-DEC-2020,,,0,,,4,752642,"UMH PROPERTIES, INC.",UMH,,0000752642,UMH-PD,,,2020-12-02
0001567619-20-020533,221949,"UMH Properties, Inc.",,43975.42,,,,I,,Held with Spouse,,02-DEC-2020,01-DEC-2020,,,0,,,4,752642,"UMH PROPERTIES, INC.",UMH,,0000752642,UMH-PD,,,2020-12-02
0001179110-20-011524,191723,Common Stock,,160.0,,,,I,,Held in custodian account for children,,02-DEC-2020,30-NOV-2020,,,0,,,4,815556,FASTENAL CO,FAST,,0000815556,FAST,,,2020-12-02
0001179110-20-011524,191722,Common Stock,,17877.0,F2,,,I,,Held in 401(K) Plan,,02-DEC-2020,30-NOV-2020,,,0,,,4,815556,FASTENAL CO,FAST,,0000815556,FAST,,,2020-12-02
0001271163-20-000073,171089,Series A Cumulative Puttable and Callable Preferred Shares,,32085.0,,,,I,,"Associated Capital Group, Inc.",F1,02-DEC-2020,30-NOV-2020,,,0,,,4,1635193,Gabelli Go Anywhere Trust,GGO.A,,0001635193,,,,2020-12-02
0001567619-20-020532,146786,Common Stock,,6000.0,,,,I,,By Spouse,,02-DEC-2020,01-DEC-2020,,,0,,,4,60086,LOEWS CORP,L,,0000060086,L,,,2020-12-02
0001567619-20-020527,160390,Common Stock,,2050.0,,,,I,,By Spouse IRA,,02-DEC-2020,01-DEC-2020,,,0,,,4,1363958,"WESTERN CAPITAL RESOURCES, INC.",WCRS,,0001363958,,,,2020-12-02
0001225208-20-014085,141594,Common Stock,,619.0,F2,,,I,,ESOP,,02-DEC-2020,30-NOV-2020,,,,,,4,720005,RAYMOND JAMES FINANCIAL INC,RJF,This Form 4 reports (i) the partial vestings of RSUs awarded to the reporting person and (ii) dispositions by the reporting person to the issuer to cover tax liability in connection with such vestings.,0000720005,RJF-PB,,,2020-12-02
0001578104-20-000001,265224,Common Shares of Beneficial Interest,,2584.49,,,,D,,,,02-DEC-2020,31-OCT-2020,,,0,0.0,0.0,5,1557523,Principal Real Estate Income Fund,PGZ,,0001557523,PGZ,,,2020-12-02
0001437749-20-024696,166363,"Units of Ltd Prtnrshp Intrst of Everflow Eastern Partnrs, LP",,45023.0,,,,I,,By Tracie R. Staebler Revocable Trust (wife's trust),,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,"Vice President, Secretary-Treasurer, and Principal Financial and Accounting Officer of the Managing Member of the General Partner of Everflow Eastern Partners, L.P.",0000868082,,,,2020-12-02
0001437749-20-024696,166362,"Units of Ltd Prtnrshp Intrst of Everflow Eastern Partnrs, LP",,395.0,,,,I,,By 585 West Main Ltd.,,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,"Vice President, Secretary-Treasurer, and Principal Financial and Accounting Officer of the Managing Member of the General Partner of Everflow Eastern Partners, L.P.",0000868082,,,,2020-12-02
0001437749-20-024696,166361,"Units of Ltd Prtnrshp Intrst of Everflow Eastern Partnrs, LP",,84.0,,,,I,,By 224 Energy Ltd.,,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,"Vice President, Secretary-Treasurer, and Principal Financial and Accounting Officer of the Managing Member of the General Partner of Everflow Eastern Partners, L.P.",0000868082,,,,2020-12-02
0001437749-20-024696,166360,"Equivalent Units of Everflow Eastern Partners, L.P.",,6098.5,,,,I,,"By Everflow Management Limited, LLC",F1,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,"Vice President, Secretary-Treasurer, and Principal Financial and Accounting Officer of the Managing Member of the General Partner of Everflow Eastern Partners, L.P.",0000868082,,,,2020-12-02
0001437749-20-024695,240610,"Units of Ltd Prtnrshp Intrst of Everflow Eastern Partnrs, LP",,42.0,,,,I,,By 224 Energy Ltd.,,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,,0000868082,,,,2020-12-02
0001437749-20-024695,240608,"Units of Ltd Prtnrshp Intrst of Everflow Eastern Partnrs, LP",,271.0,,,,I,,By Canfield Energy Ltd.,,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,,0000868082,,,,2020-12-02
0001437749-20-024695,240607,"Units of Ltd Prtnrshp Intrst of Everflow Eastern Partnrs, LP",,21608.0,,,,I,,By T J Siskomat Partners,,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,,0000868082,,,,2020-12-02
0001437749-20-024695,240606,"Units of Ltd Prtnrshp Intrst of Everflow Eastern Partnrs, LP",,41358.0,,,,I,,By Thomas L. Korner Trust,,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,,0000868082,,,,2020-12-02
0001437749-20-024695,240605,"Equivalent Units of Everflow Eastern Partners, L.P.",,12200.0,,,,I,,"By Everflow Management Limited, LLC",F1,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,,0000868082,,,,2020-12-02
0001437749-20-024695,240609,"Units of Ltd Prtnrshp Intrst of Everflow Eastern Partnrs, LP",,198.0,,,,I,,By 585 West Main Ltd.,,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,,0000868082,,,,2020-12-02
0001437749-20-024694,242568,"Units of Ltd Prtnrshp Intrst of Everflow Eastern Partnrs, LP",,70602.0,,,,I,,By Deborah L. Siskovic Trust (wife's trust),,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,"President and Principal Executive Officer of the Managing Member of the General Partner of Everflow Eastern Partners, L.P.",0000868082,,,,2020-12-02
0001437749-20-024694,242569,"Units of Ltd Prtnrshp Intrst of Everflow Eastern Partnrs, LP",,43216.0,,,,I,,By T J Siskomat Partners,,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,"President and Principal Executive Officer of the Managing Member of the General Partner of Everflow Eastern Partners, L.P.",0000868082,,,,2020-12-02
0001437749-20-024694,242570,"Units of Ltd Prtnrshp Intrst of Everflow Eastern Partnrs, LP",,508.0,,,,I,,By Daughter Jennah L. Siskovic,,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,"President and Principal Executive Officer of the Managing Member of the General Partner of Everflow Eastern Partners, L.P.",0000868082,,,,2020-12-02
0001437749-20-024694,242571,"Units of Ltd Prtnrshp Intrst of Everflow Eastern Partnrs, LP",,543.0,,,,I,,By Canfield Energy Ltd.,,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,"President and Principal Executive Officer of the Managing Member of the General Partner of Everflow Eastern Partners, L.P.",0000868082,,,,2020-12-02
0001437749-20-024694,242572,"Units of Ltd Prtnrshp Intrst of Everflow Eastern Partnrs, LP",,395.0,,,,I,,By 585 West Main Ltd.,,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,"President and Principal Executive Officer of the Managing Member of the General Partner of Everflow Eastern Partners, L.P.",0000868082,,,,2020-12-02
0001437749-20-024694,242573,"Units of Ltd Prtnrshp Intrst of Everflow Eastern Partnrs, LP",,84.0,,,,I,,By 224 Energy Ltd.,,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,"President and Principal Executive Officer of the Managing Member of the General Partner of Everflow Eastern Partners, L.P.",0000868082,,,,2020-12-02
0001437749-20-024694,242567,"Equivalent Units of Everflow Eastern Partners, LP",,12200.0,,,,I,,"By Everflow Management Limited, LLC",F1,02-DEC-2020,30-NOV-2020,,,,,,4,868082,EVERFLOW EASTERN PARTNERS LP,NONE,"President and Principal Executive Officer of the Managing Member of the General Partner of Everflow Eastern Partners, L.P.",0000868082,,,,2020-12-02
0001127602-20-030261,266711,Common Stock,,687.62,F1,,,I,,401(k),,02-DEC-2020,01-DEC-2020,,,,,,4,1111711,NISOURCE INC.,NI,,0001111711,NI,,,2020-12-02
0001225208-20-014082,248698,Common Stock,,177.0,F2,,,I,,ESOP,,02-DEC-2020,30-NOV-2020,,,,,,4,720005,RAYMOND JAMES FINANCIAL INC,RJF,This Form 4 reports (i) the partial vestings of RSUs awarded to the reporting person and (ii) dispositions by the reporting person to the issuer to cover tax liability in connection with such vestings.,0000720005,RJF-PB,,,2020-12-02
0001174947-20-001179,165210,Common Stock - $.33 1/3 par value,,300000.0,,,,D,F1,,,02-DEC-2020,01-DEC-2020,,0.0,,,,3,33533,ESPEY MFG & ELECTRONICS CORP,ESP,P- Reporting person is Trustee of ESOP,0000033533,ESP,,,2020-12-02
0001225208-20-014081,257932,Common Stock,,673.0,F2,,,I,,ESOP,,02-DEC-2020,30-NOV-2020,,,,,,4,720005,RAYMOND JAMES FINANCIAL INC,RJF,This Form 4 reports (i) the partial vestings of RSUs awarded to the reporting person and (ii) dispositions by the reporting person to the issuer to cover tax liability in connection with such vestings.,0000720005,RJF-PB,,,2020-12-02
0001225208-20-014080,179501,Common Stock,,698.0,F2,,,I,,ESOP,,02-DEC-2020,30-NOV-2020,,,,,,4,720005,RAYMOND JAMES FINANCIAL INC,RJF,This Form 4 reports (i) the partial vesting of RSUs awarded to the reporting person and (ii) a disposition by the reporting person to the issuer to cover tax liability in connection with such vesting.,0000720005,RJF-PB,,,2020-12-02
0001225208-20-014076,150361,Common Stock,,50.0,F4,,,I,,UTMA Custodian for Daughter,,02-DEC-2020,30-NOV-2020,,,,,,4,720005,RAYMOND JAMES FINANCIAL INC,RJF,"This Form 4 reports (i) the partial vestings of RSUs awarded to the reporting person, (ii) dispositions by the reporting person to the issuer to cover tax liability in connection with such vestings, and (iii) the gift of shares by the reporting person.",0000720005,RJF-PB,,,2020-12-02
0001225208-20-014076,150360,Common Stock,,4501.0,F3,,,I,,ESOP,,02-DEC-2020,30-NOV-2020,,,,,,4,720005,RAYMOND JAMES FINANCIAL INC,RJF,"This Form 4 reports (i) the partial vestings of RSUs awarded to the reporting person, (ii) dispositions by the reporting person to the issuer to cover tax liability in connection with such vestings, and (iii) the gift of shares by the reporting person.",0000720005,RJF-PB,,,2020-12-02
0001225208-20-014076,150362,Common Stock,,50.0,F4,,,I,,UTMA Custodian for Son,,02-DEC-2020,30-NOV-2020,,,,,,4,720005,RAYMOND JAMES FINANCIAL INC,RJF,"This Form 4 reports (i) the partial vestings of RSUs awarded to the reporting person, (ii) dispositions by the reporting person to the issuer to cover tax liability in connection with such vestings, and (iii) the gift of shares by the reporting person.",0000720005,RJF-PB,,,2020-12-02
0001174947-20-001177,201431,"Common Stock, $0.025 par value per share",,2838194.0,,,,I,,By Symmetric Capital LLC,F3,02-DEC-2020,30-NOV-2020,,,0,,,4,65312,"EVI INDUSTRIES, INC.",EVI,,0000065312,EVI,,,2020-12-02
0001127602-20-030257,204766,Common Stock,,24848.7,,,,D,,by 401(k)/ISOP,,02-DEC-2020,30-NOV-2020,,,,,,4,1005817,TOMPKINS FINANCIAL CORP,TMP,,0001005817,TMP,,,2020-12-02
0001127602-20-030257,204767,Common Stock,,4871.37,,,,I,,by ESOP,,02-DEC-2020,30-NOV-2020,,,,,,4,1005817,TOMPKINS FINANCIAL CORP,TMP,,0001005817,TMP,,,2020-12-02
0001127602-20-030257,204768,Common Stock,,3042.69,,,,I,,,,02-DEC-2020,30-NOV-2020,,,,,,4,1005817,TOMPKINS FINANCIAL CORP,TMP,,0001005817,TMP,,,2020-12-02
0000950142-20-002653,181285,Trust Shares (Beneficial Interest in Special Voting Share),F1,4934166.0,,,,I,F4,By various trusts.,,02-DEC-2020,30-NOV-2020,,,0,,,4,1125259,CARNIVAL PLC,CUK,Exhibit 24.1 Power of Attorney,0001125259,CUKPF,,,2020-12-02
0000950142-20-002652,133219,Common Stock,,4934166.0,,,,I,F3,By various trusts.,,02-DEC-2020,30-NOV-2020,,,0,,,4,815097,CARNIVAL CORP,CCL,Exhibit 24.1 Power of Attorney,0000815097,CCL,,,2020-12-02
0001225208-20-014073,253105,Common Stock,,3095.0,F2,,,I,,ESOP,,02-DEC-2020,30-NOV-2020,,,,,,4,720005,RAYMOND JAMES FINANCIAL INC,RJF,This Form 4 reports (i) the partial vesting of RSUs awarded to the reporting person and (ii) a disposition by the reporting person to the issuer to cover tax liability in connection with such vesting.,0000720005,RJF-PB,,,2020-12-02
0001225208-20-014072,255089,Common Stock,,1804.0,F2,,,I,,ESOP,,02-DEC-2020,30-NOV-2020,,,,,,4,720005,RAYMOND JAMES FINANCIAL INC,RJF,This Form 4 reports (i) the partial vestings of RSUs awarded to the reporting person and (ii) dispositions by the reporting person to the issuer to cover tax liability in connection with such vestings.,0000720005,RJF-PB,,,2020-12-02
0001209191-20-061020,143342,COMMON STOCK,,29298.0,,,,D,,,,02-DEC-2020,01-DEC-2020,,,0,,,4,1470205,"County Bancorp, Inc.",ICBK,,0001470205,,,,2020-12-02
0001185185-20-001699,203705,Common Stock,,1181324.0,,,,I,,"By Endicott Management Partners, LLC",F1,02-DEC-2020,30-NOV-2020,,,0,,,4,1530766,"BioSig Technologies, Inc.",BSGM,,0001530766,BSGM,,,2020-12-02
0001225208-20-014067,227866,Common Stock,,2447.0,F2,,,I,,ESOP,,02-DEC-2020,30-NOV-2020,,,,,,4,720005,RAYMOND JAMES FINANCIAL INC,RJF,"This Form 4 reports (i) the gift of shares by the reporting person, (ii) the partial vestings of RSUs awarded to the reporting person, and (iii) dispositions by the reporting person to the issuer to cover tax liability in connection with such vestings.",0000720005,RJF-PB,,,2020-12-02
0001209191-20-061019,230286,Beneficial Unit Certificates,,51630.0,,,,D,,,,02-DEC-2020,01-DEC-2020,,,0,,,4,1059142,"AMERICA FIRST MULTIFAMILY INVESTORS, L.P.",ATAX,,0001059142,GHI,,,2020-12-02
0000900440-20-000150,265049,Common Stock,,7000.0,,,,I,,See footnote,F1,02-DEC-2020,30-NOV-2020,,,,,,4,929545,"CONDOR HOSPITALITY TRUST, INC.",CDOR,,0000929545,,,,2020-12-02
0001225208-20-014063,163631,Common Stock,,68.0,F2,,,I,,ESOP,,02-DEC-2020,30-NOV-2020,,,,,,4,720005,RAYMOND JAMES FINANCIAL INC,RJF,This Form 4 reports (i) the partial vestings of RSUs awarded to the reporting person and (ii) dispositions by the reporting person to the issuer to cover tax liability in connection with such vestings.,0000720005,RJF-PB,,,2020-12-02
0001225208-20-014062,132683,Common Stock,,1128.0,F2,,,I,,ESOP,,02-DEC-2020,30-NOV-2020,,,,,,4,720005,RAYMOND JAMES FINANCIAL INC,RJF,This Form 4 reports (i) the partial vestings of RSUs awarded to the reporting person and (ii) dispositions by the reporting person to the issuer to cover tax liability in connection with such vestings.,0000720005,RJF-PB,,,2020-12-02
0000721371-20-000163,183604,Common Shares,,10.0,,,,I,,By Spouse,,02-DEC-2020,01-DEC-2020,,,0,,,4,721371,CARDINAL HEALTH INC,CAH,,0000721371,CAH,,,2020-12-02
0000004977-20-000143,135677,Common Stock,,1091.0,,,,I,,401(K) Plan,,02-DEC-2020,30-NOV-2020,,,0,,,4,4977,AFLAC INC,AFL,Exhibit List: Exhibit 24 - Power of Attorney,0000004977,AFL,,,2020-12-02
0000004977-20-000143,135678,Common Stock,,480.0,,,,I,,Spouse,,02-DEC-2020,30-NOV-2020,,,0,,,4,4977,AFLAC INC,AFL,Exhibit List: Exhibit 24 - Power of Attorney,0000004977,AFL,,,2020-12-02
0001209191-20-061010,174998,Common Stock Par Value $0.01 per share,,10.0,,,,I,,by wife,,02-DEC-2020,30-NOV-2020,,,0,,,4,763901,POPULAR INC,BPOP,,0000763901,BPOPM,,,2020-12-02
0001209191-20-061004,161472,Common Stock Par Value $0.01 per share,,3456.22,F2,,,I,,by son,,02-DEC-2020,30-NOV-2020,,,0,,,4,763901,POPULAR INC,BPOP,,0000763901,BPOPM,,,2020-12-02
0001209191-20-061000,207182,Common Stock Par Value $0.01 per share,,468.0,,,,I,,Family Member,F2,02-DEC-2020,30-NOV-2020,,,0,,,4,763901,POPULAR INC,BPOP,,0000763901,BPOPM,,,2020-12-02
