ACCESSION_NUMBER,NONDERIV_HOLDING_SK,SECURITY_TITLE,SECURITY_TITLE_FN,TRANS_FORM_TYPE,SHRS_OWND_FOLWNG_TRANS,SHRS_OWND_FOLWNG_TRANS_FN,VALU_OWND_FOLWNG_TRANS,DIRECT_INDIRECT_OWNERSHIP,DIRECT_INDIRECT_OWNERSHIP_FN,NATURE_OF_OWNERSHIP,NATURE_OF_OWNERSHIP_FN,FILING_DATE,PERIOD_OF_REPORT,DATE_OF_ORIG_SUB,NO_SECURITIES_OWNED,NOT_SUBJECT_SEC16,FORM3_HOLDINGS_REPORTED,FORM4_TRANS_REPORTED,DOCUMENT_TYPE,ISSUERCIK,ISSUERNAME,ISSUERTRADINGSYMBOL,REMARKS,cik,ticker,sector,industry,filed_date
0000945841-21-000159,742956,Common Stock,,,345195.0,,,I,,by Trust,,16-AUG-2021,04-AUG-2021,,,0,,,4,945841,POOL CORP,POOL,,0000945841,POOL,,,2021-08-16
0000945841-21-000159,742955,Common Stock,,,5000.0,,,I,,by Immediate Family,,16-AUG-2021,04-AUG-2021,,,0,,,4,945841,POOL CORP,POOL,,0000945841,POOL,,,2021-08-16
0000945841-21-000159,742954,Common Stock,,,65.0,,,I,,by Grandson,,16-AUG-2021,04-AUG-2021,,,0,,,4,945841,POOL CORP,POOL,,0000945841,POOL,,,2021-08-16
0000945841-21-000159,742953,Common Stock,,,65.0,,,I,,by Granddaughter,,16-AUG-2021,04-AUG-2021,,,0,,,4,945841,POOL CORP,POOL,,0000945841,POOL,,,2021-08-16
0000945841-21-000159,742952,Common Stock,,,504882.0,,,I,,by Family Trusts,,16-AUG-2021,04-AUG-2021,,,0,,,4,945841,POOL CORP,POOL,,0000945841,POOL,,,2021-08-16
0001127602-21-023786,729511,Kaman Common Stock,,,2915.0,,,I,,UTMA Custodian for Daughter,,16-AUG-2021,13-AUG-2021,,,,,,4,54381,KAMAN Corp,KAMN,,0000054381,,,,2021-08-16
0001127602-21-023786,729512,Kaman Common Stock,,,2977.87,F2,,I,,UTMA Custodian for Son,,16-AUG-2021,13-AUG-2021,,,,,,4,54381,KAMAN Corp,KAMN,,0000054381,,,,2021-08-16
0001638599-21-000631,729328,Common Stock,,,47925.0,F1,,D,,,,16-AUG-2021,16-AUG-2021,,,0,,,4,1263762,"SELECT BANCORP, INC.",SLCT,,0001263762,,,,2021-08-16
0001398344-21-016341,767624,Institutional Shares,,,0.0,,,D,,,,16-AUG-2021,13-AUG-2021,,0.0,,,,3,1609706,CROSS SHORE DISCOVERY FUND,XDSCX,,0001609706,,,,2021-08-16
0001179110-21-008198,730064,Common Stock,,,275786.0,,,I,,Nathaniel A Davis Revocable Trust,,16-AUG-2021,13-AUG-2021,,,0,,,4,1157408,"Stride, Inc.",LRN,,0001157408,LRN,,,2021-08-16
0001127602-21-023784,772115,Common Stock,,,4116.0,,,I,,"By Valhalla, LLC",,16-AUG-2021,12-AUG-2021,,,,,,4,1682852,"Moderna, Inc.",MRNA,,0001682852,MRNA,,,2021-08-16
0001127602-21-023784,772116,Common Stock,,,151933.0,,,I,,By Trust,F2,16-AUG-2021,12-AUG-2021,,,,,,4,1682852,"Moderna, Inc.",MRNA,,0001682852,MRNA,,,2021-08-16
0001214659-21-008704,734669,Common Stock,,,7872.0,,,I,,,,16-AUG-2021,16-AUG-2021,,,,,,4,896493,"Ault Global Holdings, Inc.",DPW,,0000896493,GPUS-PD,,,2021-08-16
0001214659-21-008704,734668,Common Stock,,,2043.0,,,D,,"By Philou Ventures, LLC",F2,16-AUG-2021,16-AUG-2021,,,,,,4,896493,"Ault Global Holdings, Inc.",DPW,,0000896493,GPUS-PD,,,2021-08-16
0001601712-21-000251,735511,Common Stock,,,10000.0,F3,,I,,See footnote,,16-AUG-2021,12-AUG-2021,,,0,,,4,1601712,Synchrony Financial,SYF,,0001601712,SYF-PB,,,2021-08-16
0001127602-21-023781,774140,Common Stock,,,1303.53,,,I,,International Stock Ownership Plan & Pension Plan (Switzerland),,16-AUG-2021,16-AUG-2021,,,,,,4,80424,PROCTER & GAMBLE Co,PG,,0000080424,PG,Consumer Defensive,Household & Personal Products,2021-08-16
0001127602-21-023781,774139,Common Stock,,,419.92,,,I,,By Retirement Plan Trustee,,16-AUG-2021,16-AUG-2021,,,,,,4,80424,PROCTER & GAMBLE Co,PG,,0000080424,PG,Consumer Defensive,Household & Personal Products,2021-08-16
0000737875-21-000033,760675,First Keystone Corporation Common Stock,,,244.92,,,I,,As custodian for son,,16-AUG-2021,16-AUG-2021,,,0,,,4,737875,FIRST KEYSTONE CORP,FKYS,,0000737875,FKYS,,,2021-08-16
0001493152-21-020235,770201,Common Stock,,,43914000.0,F1,,D,,,,16-AUG-2021,02-APR-2019,,0.0,,,,3,1654672,"PINEAPPLE, INC.",PNPL,,0001654672,PNPL,,,2021-08-16
0001601712-21-000239,767359,Common Stock,,,15300.0,,,I,,By Family Trusts,,16-AUG-2021,12-AUG-2021,,,0,,,4,1601712,Synchrony Financial,SYF,,0001601712,SYF-PB,,,2021-08-16
0000950138-21-000414,728774,Common Stock,,,2487623.0,,,I,,"Pyatt Lending Company, LLC",F2,16-AUG-2021,14-AUG-2021,,,,,,4,1784797,Broadmark Realty Capital Inc.,BRMK,,0001784797,,,,2021-08-16
0001562180-21-005327,772552,"Common Stock, par value $0.001",,,220000.0,,,I,,by IRIE Family Trust,,16-AUG-2021,12-AUG-2021,,,false,,,4,1591698,Paylocity Holding Corp,PCTY,,0001591698,PCTY,,,2021-08-16
0001214659-21-008701,775015,Common Stock,,,5331.0,,,I,,Irrevocable Trust FBO Theodore F. Blegen,,16-AUG-2021,12-AUG-2021,,,,,,4,1280452,MONOLITHIC POWER SYSTEMS INC,MPWR,,0001280452,MPWR,,,2021-08-16
0001214659-21-008701,775016,Common Stock,,,5331.0,,,I,,Irrevocable Trust FBO Sarah N. Blegen,,16-AUG-2021,12-AUG-2021,,,,,,4,1280452,MONOLITHIC POWER SYSTEMS INC,MPWR,,0001280452,MPWR,,,2021-08-16
0001438133-21-000133,751562,Common Stock,,,1892.0,,,D,,,,16-AUG-2021,12-AUG-2021,,,0,,,4,1438133,TANDEM DIABETES CARE INC,TNDM,,0001438133,TNDM,,,2021-08-16
0001214659-21-008700,772449,Common Stock,,,1101.0,,,I,,by Spouse,,16-AUG-2021,12-AUG-2021,,,,,,4,1280452,MONOLITHIC POWER SYSTEMS INC,MPWR,,0001280452,MPWR,,,2021-08-16
0001214659-21-008699,729529,Common Stock,,,133040.0,,,I,,by M Hsing 04 Trust,,16-AUG-2021,12-AUG-2021,,,,,,4,1280452,MONOLITHIC POWER SYSTEMS INC,MPWR,,0001280452,MPWR,,,2021-08-16
0001214659-21-008699,729530,Common Stock,,,12825.0,,,I,,ZH Family 2020 Trust,,16-AUG-2021,12-AUG-2021,,,,,,4,1280452,MONOLITHIC POWER SYSTEMS INC,MPWR,,0001280452,MPWR,,,2021-08-16
0001214659-21-008698,769776,Common Stock,,,23015.0,,,I,,By Sciammas Trust 2020,,16-AUG-2021,12-AUG-2021,,,,,,4,1280452,MONOLITHIC POWER SYSTEMS INC,MPWR,,0001280452,MPWR,,,2021-08-16
0001214659-21-008698,769777,Common Stock,,,5446.0,,,I,,by Family Trust,,16-AUG-2021,12-AUG-2021,,,,,,4,1280452,MONOLITHIC POWER SYSTEMS INC,MPWR,,0001280452,MPWR,,,2021-08-16
0001214659-21-008698,769778,Common Stock,,,15449.0,,,I,,By GRAT,,16-AUG-2021,12-AUG-2021,,,,,,4,1280452,MONOLITHIC POWER SYSTEMS INC,MPWR,,0001280452,MPWR,,,2021-08-16
0001214659-21-008698,769774,Common Stock,,,2000.0,,,I,,Rosalind Sciammas Family 2021 Trust,,16-AUG-2021,12-AUG-2021,,,,,,4,1280452,MONOLITHIC POWER SYSTEMS INC,MPWR,,0001280452,MPWR,,,2021-08-16
0001214659-21-008698,769773,Common Stock,,,2000.0,,,I,,Peter Rafferty and Eric Toothill 2021Trust,,16-AUG-2021,12-AUG-2021,,,,,,4,1280452,MONOLITHIC POWER SYSTEMS INC,MPWR,,0001280452,MPWR,,,2021-08-16
0001214659-21-008698,769775,Common Stock,,,5000.0,,,I,,Clement Sciammas Family 2021 Trust,,16-AUG-2021,12-AUG-2021,,,,,,4,1280452,MONOLITHIC POWER SYSTEMS INC,MPWR,,0001280452,MPWR,,,2021-08-16
0001438133-21-000131,739187,Common Stock,,,5000.0,,,I,,See Footnotes),F4,16-AUG-2021,12-AUG-2021,,,0,,,4,1438133,TANDEM DIABETES CARE INC,TNDM,,0001438133,TNDM,,,2021-08-16
0001438133-21-000131,739189,Common Stock,,,1000.0,,,I,,See Footnote(s),F6,16-AUG-2021,12-AUG-2021,,,0,,,4,1438133,TANDEM DIABETES CARE INC,TNDM,,0001438133,TNDM,,,2021-08-16
0001438133-21-000131,739188,Common Stock,,,1000.0,,,I,,See Footnotes,F5,16-AUG-2021,12-AUG-2021,,,0,,,4,1438133,TANDEM DIABETES CARE INC,TNDM,,0001438133,TNDM,,,2021-08-16
0001735276-21-000083,747580,Common Stock,,,3133.0,,,I,,by Managed Account,F6,16-AUG-2021,13-AUG-2021,,,0,,,4,1178670,"ALNYLAM PHARMACEUTICALS, INC.",ALNY,,0001178670,ALNY,,,2021-08-16
0001179110-21-008194,743034,Common Stock,,,933383.0,,,I,,See footnote,F2,16-AUG-2021,12-AUG-2021,,,0,,,4,1235912,"CVRx, Inc.",CVRX,,0001235912,CVRX,,,2021-08-16
0001209191-21-051634,757322,Common Stock,,,117500.0,,,D,,,,16-AUG-2021,04-AUG-2021,,0.0,,,,3,1819035,"Metromile, Inc.",MILE,,0001819035,,,,2021-08-16
0001580695-21-000232,730960,Common Stock,,,750000.0,,,I,,Owned through Global Networking LLC,,16-AUG-2021,30-JUN-2021,,0.0,,,,3,1372183,NextPlay Technologies Inc.,NXTP,"Effective on June 30, 2021, the Reporting Person was appointed as a Director of the Issuer.",0001372183,,,,2021-08-16
0001209191-21-051632,754616,Common Stock,,,2369.0,,,D,,,,16-AUG-2021,12-AUG-2021,,,0,,,4,918646,EAGLE MATERIALS INC,EXP,,0000918646,EXP,,,2021-08-16
0001639825-21-000231,770351,Class A Common Stock,,,106000.0,,,I,,By LLC,,16-AUG-2021,12-AUG-2021,,,0,,,4,1639825,"PELOTON INTERACTIVE, INC.",PTON,,0001639825,PTON,,,2021-08-16
0001387131-21-008615,759682,Common Stock,,,10000.0,F1,,I,,IRA,,16-AUG-2021,12-AUG-2021,,,0,,,4,1422183,FS KKR Capital Corp,FSK,,0001422183,FSK,,,2021-08-16
0001415889-21-003934,739858,Common stock,,,131.0,,,I,,Indirectly in the Company's 401k plan.,,16-AUG-2021,12-AUG-2021,,,,,,4,898173,O REILLY AUTOMOTIVE INC,ORLY,,0000898173,ORLY,,,2021-08-16
0001209191-21-051629,734223,Common Stock,,,336.46,,,I,,By 401(k) Plan,,16-AUG-2021,12-AUG-2021,,,0,,,4,1092699,SPS COMMERCE INC,SPSC,,0001092699,SPSC,,,2021-08-16
0001104659-21-106363,736120,Class A Common Stock,,,33799325.0,,,I,,Held through wholly-owned subsidiaries,,16-AUG-2021,16-AUG-2021,,,0,,,4,1091667,"CHARTER COMMUNICATIONS, INC. /MO/",CHTR,,0001091667,CHTR,,,2021-08-16
0001225208-21-011498,758139,Common Shares,,,2074.0,,,I,,By Spouse,,16-AUG-2021,12-AUG-2021,,,,,,4,1418121,"Apple Hospitality REIT, Inc.",APLE,,0001418121,APLE,,,2021-08-16
0000891839-21-000264,770281,"Common Stock, $.50 par value",,,1200.0,,,I,,By Family Trusts,,16-AUG-2021,13-AUG-2021,,,,,,4,99302,TRANSCAT INC,TRNS,,0000099302,TRNS,,,2021-08-16
0000802681-21-000239,741060,Common Stock,,,1114.0,,,I,,Held in 401(K) Plan,,16-AUG-2021,16-AUG-2021,,,0,,,4,802681,BRYN MAWR BANK CORP,BMTC,,0000802681,,,,2021-08-16
0001225208-21-011496,769466,Common,,,8135.69,F1,,I,,Held in Trust,,16-AUG-2021,13-AUG-2021,,,,,,4,55067,KELLOGG CO,K,,0000055067,K,,,2021-08-16
0001225208-21-011495,772574,Common,,,25763.98,F1,,I,,Held in Trust,,16-AUG-2021,13-AUG-2021,,,,,,4,55067,KELLOGG CO,K,,0000055067,K,,,2021-08-16
0001225208-21-011494,774794,Common,,,19175.57,F1,,I,,Held in Trust,,16-AUG-2021,13-AUG-2021,,,,,,4,55067,KELLOGG CO,K,,0000055067,K,,,2021-08-16
0001225208-21-011494,774797,Common,,,1619000.0,,,I,,See footnote***,F4,16-AUG-2021,13-AUG-2021,,,,,,4,55067,KELLOGG CO,K,,0000055067,K,,,2021-08-16
0001225208-21-011494,774796,Common,,,9200.0,,,I,,See footnote**,F3,16-AUG-2021,13-AUG-2021,,,,,,4,55067,KELLOGG CO,K,,0000055067,K,,,2021-08-16
0001225208-21-011494,774795,Common,,,3657.0,,,I,,See footnote*,F2,16-AUG-2021,13-AUG-2021,,,,,,4,55067,KELLOGG CO,K,,0000055067,K,,,2021-08-16
0001225208-21-011493,763768,Common,,,14889.94,F1,,I,,,,16-AUG-2021,13-AUG-2021,,,,,,4,55067,KELLOGG CO,K,,0000055067,K,,,2021-08-16
0001225208-21-011493,763767,Common,,,27.0,,,D,,Held in Trust,,16-AUG-2021,13-AUG-2021,,,,,,4,55067,KELLOGG CO,K,,0000055067,K,,,2021-08-16
0001225208-21-011492,762668,Common,,,21446.36,F1,,I,,Held in Trust,,16-AUG-2021,13-AUG-2021,,,,,,4,55067,KELLOGG CO,K,,0000055067,K,,,2021-08-16
0001127602-21-023777,748407,Common Stock,,,12792.0,F1,,D,,,,16-AUG-2021,06-AUG-2021,,0.0,,,,3,313143,HAEMONETICS CORP,HAE,,0000313143,HAE,,,2021-08-16
0001127602-21-023776,750632,Common Stock,,,17336.0,F1,,D,,,,16-AUG-2021,06-AUG-2021,,0.0,,,,3,313143,HAEMONETICS CORP,HAE,,0000313143,HAE,,,2021-08-16
0001262976-21-000044,774526,Ordinary Shares,,,5507.0,,,I,,By Ashley E. Quinn Trust DTD 11/26/2014,,16-AUG-2021,15-AUG-2021,,,0,,,4,1262976,CIMPRESS plc,CMPR,,0001262976,CMPR,,,2021-08-16
0000802681-21-000218,741112,Common Stock,,,1000.0,,,I,,Owned by Spouse,,16-AUG-2021,16-AUG-2021,,,0,,,4,802681,BRYN MAWR BANK CORP,BMTC,,0000802681,,,,2021-08-16
0001210708-21-000164,739822,Share Units,F5,,60677.0,,,D,,,,16-AUG-2021,12-AUG-2021,,,0,,,4,1210708,"Hudson Global, Inc.",HSON,,0001210708,HSON,,,2021-08-16
0001210708-21-000164,739823,Share Units,F6,,27156.0,,,D,,,,16-AUG-2021,12-AUG-2021,,,0,,,4,1210708,"Hudson Global, Inc.",HSON,,0001210708,HSON,,,2021-08-16
0001192482-21-000666,769983,Common Stock,,,5624.0,,,D,,,,16-AUG-2021,12-AUG-2021,,,,,,4,1487952,"Vishay Precision Group, Inc.",VPG,,0001487952,VPG,,,2021-08-16
0001213900-21-042980,771516,Common Stock,,,26200.0,,,I,,by spouse,,16-AUG-2021,12-AUG-2021,,,0,,,4,778164,"Alto Ingredients, Inc.",ALTO,,0000778164,ALTO,,,2021-08-16
0001127602-21-023764,746268,Common Stock,,,96026.0,,,I,,Marital Trust,,16-AUG-2021,13-AUG-2021,,,,,,4,1177394,SYNNEX CORP,SNX,,0001177394,SNX,,,2021-08-16
0001590584-21-000098,759813,No securities in Civeo Corporation are beneficially owned,,,0.0,F1,,D,F1,,,16-AUG-2021,16-AUG-2021,,0.0,,,,3,1590584,Civeo Corp,CVEO,,0001590584,CVEO,,,2021-08-16
0001689923-21-000081,728942,Class A Common Stock,,,93448.0,F1,,D,,"By The Dean A. Stoecker Trust dated December 16, 2013",F8,16-AUG-2021,12-AUG-2021,,,0,,,4,1689923,"Alteryx, Inc.",AYX,,0001689923,,,,2021-08-16
0001689923-21-000081,728944,Class A Common Stock,,,12449.0,,,I,,"By TRILY, LLC",F4,16-AUG-2021,12-AUG-2021,,,0,,,4,1689923,"Alteryx, Inc.",AYX,,0001689923,,,,2021-08-16
0001689923-21-000081,728943,Class A Common Stock,,,60000.0,,,I,,"By TAILY, LLC",F4,16-AUG-2021,12-AUG-2021,,,0,,,4,1689923,"Alteryx, Inc.",AYX,,0001689923,,,,2021-08-16
0001689923-21-000081,728945,Class A Common Stock,,,10599.0,,,I,,,,16-AUG-2021,12-AUG-2021,,,0,,,4,1689923,"Alteryx, Inc.",AYX,,0001689923,,,,2021-08-16
0001590584-21-000097,740971,No securities in Civeo Corporation are beneficially owned,,,0.0,F1,,D,F1,,,16-AUG-2021,16-AUG-2021,,0.0,,,,3,1590584,Civeo Corp,CVEO,,0001590584,CVEO,,,2021-08-16
0001104659-21-106271,732302,Common Stock,F6,,104083.0,F4,,I,,See Footnote,"F1, F2",16-AUG-2021,15-JUL-2021,,,0,,,4,1620179,"Exela Technologies, Inc.",XELA,Exhibit List: Exhibit 99.1 - Joint Filers' Names and Addresses Exhibit 99.2 - Joint Filers' Signatures,0001620179,,,,2021-08-16
0001104659-21-106271,732305,Common Stock,F9,,15500.0,F4,,I,,,,16-AUG-2021,15-JUL-2021,,,0,,,4,1620179,"Exela Technologies, Inc.",XELA,Exhibit List: Exhibit 99.1 - Joint Filers' Names and Addresses Exhibit 99.2 - Joint Filers' Signatures,0001620179,,,,2021-08-16
0001104659-21-106271,732303,Common Stock,F7,,5712123.0,F4,,I,,See Footnote,"F1, F2",16-AUG-2021,15-JUL-2021,,,0,,,4,1620179,"Exela Technologies, Inc.",XELA,Exhibit List: Exhibit 99.1 - Joint Filers' Names and Addresses Exhibit 99.2 - Joint Filers' Signatures,0001620179,,,,2021-08-16
0001104659-21-106271,732304,Common Stock,F8,,960633.0,F4,,I,,See Footnote,"F1, F2",16-AUG-2021,15-JUL-2021,,,0,,,4,1620179,"Exela Technologies, Inc.",XELA,Exhibit List: Exhibit 99.1 - Joint Filers' Names and Addresses Exhibit 99.2 - Joint Filers' Signatures,0001620179,,,,2021-08-16
0001104659-21-106271,732301,Common Stock,,,50047.0,F4,,D,,See Footnote,"F1, F2",16-AUG-2021,15-JUL-2021,,,0,,,4,1620179,"Exela Technologies, Inc.",XELA,Exhibit List: Exhibit 99.1 - Joint Filers' Names and Addresses Exhibit 99.2 - Joint Filers' Signatures,0001620179,,,,2021-08-16
0000009984-21-000170,773265,Common Stock,,,7719.82,,,I,,By Company's 401(k) Plan,,16-AUG-2021,13-AUG-2021,,,0,,,4,9984,BARNES GROUP INC,B,,0000009984,,,,2021-08-16
0000009984-21-000169,764117,Common Stock,,,4269.92,,,I,,By Company's 401(k) Plan,,16-AUG-2021,13-AUG-2021,,,0,,,4,9984,BARNES GROUP INC,B,,0000009984,,,,2021-08-16
0000009984-21-000167,731087,Common Stock,,,3.8,,,I,,By Company's 401(k) Plan,,16-AUG-2021,13-AUG-2021,,,0,,,4,9984,BARNES GROUP INC,B,,0000009984,,,,2021-08-16
0000009984-21-000166,727629,Common Stock,,,17731.04,,,I,,by Company's 401(k) Plan,,16-AUG-2021,12-AUG-2021,,,0,,,4,9984,BARNES GROUP INC,B,,0000009984,,,,2021-08-16
0001209191-21-051602,730191,Common Stock,,,38709.0,,,I,,By Trust,,16-AUG-2021,13-AUG-2021,,,0,,,4,36029,FIRST FINANCIAL BANKSHARES INC,FFIN,,0000036029,FFIN,,,2021-08-16
0001209191-21-051602,730194,Common Stock,,,113454.0,,,I,,By Limited Partnership,F2,16-AUG-2021,13-AUG-2021,,,0,,,4,36029,FIRST FINANCIAL BANKSHARES INC,FFIN,,0000036029,FFIN,,,2021-08-16
0001209191-21-051602,730193,Common Stock,,,19480.0,,,I,,"By Trust, No Beneficial Ownership",F1,16-AUG-2021,13-AUG-2021,,,0,,,4,36029,FIRST FINANCIAL BANKSHARES INC,FFIN,,0000036029,FFIN,,,2021-08-16
0001209191-21-051602,730192,Common Stock,,,8880.0,,,I,,By Spouse,,16-AUG-2021,13-AUG-2021,,,0,,,4,36029,FIRST FINANCIAL BANKSHARES INC,FFIN,,0000036029,FFIN,,,2021-08-16
0000097216-21-000247,762476,"Common Stock, $.01 par value",,,98935.0,,,D,,,,16-AUG-2021,12-AUG-2021,,,0,,,4,97216,TEREX CORP,TEX,,0000097216,TEX,,,2021-08-16
0001381668-21-000085,771818,Common Stock,,,115738.0,,,I,,Trustee for sibling trust,,16-AUG-2021,12-AUG-2021,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2021-08-16
0001381668-21-000085,771820,Common Stock,,,7200.0,,,I,,POA on siblings IRA,,16-AUG-2021,12-AUG-2021,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2021-08-16
0001381668-21-000085,771814,Common Stock,,,8000.0,,,I,,By Spouse,,16-AUG-2021,12-AUG-2021,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2021-08-16
0001381668-21-000085,771817,Common Stock,,,63820.0,,,I,,Trust Beneficiary,,16-AUG-2021,12-AUG-2021,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2021-08-16
0001381668-21-000085,771816,Common Stock,,,9066.0,,,I,,BY ESOP,F2,16-AUG-2021,12-AUG-2021,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2021-08-16
0001381668-21-000085,771815,Common Stock,,,98802.0,,,I,,By 401(k),F2,16-AUG-2021,12-AUG-2021,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2021-08-16
0001381668-21-000085,771819,Common Stock,,,16200.0,,,I,,Trustee for daughter's trust,,16-AUG-2021,12-AUG-2021,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2021-08-16
0001381668-21-000084,759817,Common Stock,,,4700.0,,,I,,By Spouse's Ira,,16-AUG-2021,12-AUG-2021,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2021-08-16
0001381668-21-000084,759818,Common Stock,,,2000.0,,,I,,Child 2,,16-AUG-2021,12-AUG-2021,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2021-08-16
0001381668-21-000084,759815,Common Stock,,,10699.0,,,I,,ESOP,F3,16-AUG-2021,12-AUG-2021,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2021-08-16
0001381668-21-000084,759816,Common Stock,,,48276.0,,,I,,By 401(k),F3,16-AUG-2021,12-AUG-2021,,,0,,,4,1381668,TFS Financial CORP,TFSL,,0001381668,TFSL,,,2021-08-16
0001209191-21-051597,748861,"Common Stock, par value $0.001",,,38896.0,,,I,,By Trust,F3,16-AUG-2021,15-AUG-2021,,,0,,,4,1374535,Altra Industrial Motion Corp.,AIMC,,0001374535,,,,2021-08-16
0001209191-21-051596,723600,Common Stock,,,29938.0,,,I,,By IRA,,16-AUG-2021,13-AUG-2021,,,0,,,4,1667161,"Randolph Bancorp, Inc.",RNDB,,0001667161,,,,2021-08-16
0001209191-21-051587,758402,"Common Stock, par value $0.001",,,127438.0,,,I,,By Trust,F3,16-AUG-2021,15-AUG-2021,,,0,,,4,1374535,Altra Industrial Motion Corp.,AIMC,,0001374535,,,,2021-08-16
0001209191-21-051587,758403,"Common Stock, par value $0.001",,,300.0,,,I,,"By Children, see footnote",F4,16-AUG-2021,15-AUG-2021,,,0,,,4,1374535,Altra Industrial Motion Corp.,AIMC,,0001374535,,,,2021-08-16
0001228924-21-000057,728712,Common Stock,,,30000.0,,,I,,By Trust,F4,16-AUG-2021,15-AUG-2021,,,0,,,4,724004,MESA LABORATORIES INC /CO/,MLAB,,0000724004,MLAB,,,2021-08-16
0001209191-21-051577,764090,Common Stock,,,5219.62,F3,,I,,Stock Plan,,16-AUG-2021,12-AUG-2021,,,0,,,4,89800,SHERWIN WILLIAMS CO,SHW,,0000089800,SHW,,,2021-08-16
0001225208-21-011481,774071,Common Stock,,,84237222.0,,,I,,by Trust,,16-AUG-2021,16-AUG-2021,,,,,,4,316709,SCHWAB CHARLES CORP,SCHW,,0000316709,SCHW-PJ,,,2021-08-16
0001225208-21-011481,774070,Common Stock,,,1358535.33,,,I,,by Spouse as Trustee,,16-AUG-2021,16-AUG-2021,,,,,,4,316709,SCHWAB CHARLES CORP,SCHW,,0000316709,SCHW-PJ,,,2021-08-16
0001225208-21-011481,774069,Common Stock,,,44025.0,,,I,,by 188 Corp,,16-AUG-2021,16-AUG-2021,,,,,,4,316709,SCHWAB CHARLES CORP,SCHW,,0000316709,SCHW-PJ,,,2021-08-16
0001567619-21-015720,765836,Common Stock,,,93405554.0,,,I,,TTWF LP & TTWF GP LLC,F4,16-AUG-2021,13-AUG-2021,,,0,,,4,1262823,WESTLAKE CHEMICAL CORP,WLK,,0001262823,WLK,,,2021-08-16
0001567619-21-015715,742508,Common Stock,,,93405554.0,,,I,,TTWF LP & TTWF GP LLC,F3,16-AUG-2021,14-AUG-2021,,,0,,,4,1262823,WESTLAKE CHEMICAL CORP,WLK,,0001262823,WLK,,,2021-08-16
0001567619-21-015714,727415,Common Stock,,,93405554.0,,,I,,TTWF LP & TTWF GP LLC,F4,16-AUG-2021,13-AUG-2021,,,0,,,4,1262823,WESTLAKE CHEMICAL CORP,WLK,,0001262823,WLK,,,2021-08-16
0001209191-21-051576,753156,Common Stock,,,69801.0,F3,,I,,Rabbi Trust,,16-AUG-2021,13-AUG-2021,,,0,,,4,1050743,PEAPACK GLADSTONE FINANCIAL CORP,PGC,,0001050743,PGC,,,2021-08-16
0001209191-21-051576,753158,Common Stock,,,7281.13,F5,,I,,Employee Stock Purchase Plan,,16-AUG-2021,13-AUG-2021,,,0,,,4,1050743,PEAPACK GLADSTONE FINANCIAL CORP,PGC,,0001050743,PGC,,,2021-08-16
0001209191-21-051576,753157,Common Stock,,,17992.8,F4,,I,,401(k),,16-AUG-2021,13-AUG-2021,,,0,,,4,1050743,PEAPACK GLADSTONE FINANCIAL CORP,PGC,,0001050743,PGC,,,2021-08-16
0001434728-21-000268,762152,Common Stock,,,1842642.0,F1,,D,,By family relationship,F2,16-AUG-2021,12-MAY-2021,12-MAY-2021,0.0,,,,3/A,1434728,"Global Water Resources, Inc.",GWRS,,0001434728,GWRS,,,2021-08-16
0001434728-21-000268,762153,Common Stock,,,42150.0,,,I,,,,16-AUG-2021,12-MAY-2021,12-MAY-2021,0.0,,,,3/A,1434728,"Global Water Resources, Inc.",GWRS,,0001434728,GWRS,,,2021-08-16
0001638599-21-000625,752898,Common Stock,,,116023.0,,,I,F1,2020 GRAT for Self of which Son is Trustee,,16-AUG-2021,16-AUG-2021,,,0,,,4,106532,WEYCO GROUP INC,WEYS,,0000106532,WEYS,,,2021-08-16
0001638599-21-000625,752902,Common Stock,,,77688.0,,,I,,By Wife,,16-AUG-2021,16-AUG-2021,,,0,,,4,106532,WEYCO GROUP INC,WEYS,,0000106532,WEYS,,,2021-08-16
0001638599-21-000625,752901,Common Stock,,,216360.0,,,I,F1,2020 GRAT #2 for Wife of which Son is Trustee,,16-AUG-2021,16-AUG-2021,,,0,,,4,106532,WEYCO GROUP INC,WEYS,,0000106532,WEYS,,,2021-08-16
0001638599-21-000625,752900,Common Stock,,,216360.0,,,I,F1,2020 GRAT #2 for Self of which Son is Trustee,,16-AUG-2021,16-AUG-2021,,,0,,,4,106532,WEYCO GROUP INC,WEYS,,0000106532,WEYS,,,2021-08-16
